State Code,Town Code,Town Name,Total/,Age-group,Total Persons,Total Males,Total Females,Illiterate Persons,Illiterate Males,Illiterate Females,Literate Persons,Literate Males,Literate Females,Below Primary Persons,Below Primary Males,Below Primary Females,Primary Persons,Primary Males,Primary Females,Middle Persons,Middle Males,Middle Females,Matric Persons,Matric Males,Matric Females,Senior secondary Persons,Senior secondary Males,Senior secondary Females,Non-technical diploma Persons,Non-technical diploma Males,Non-technical diploma Females,technical diploma Persons,technical diploma Males,technical diploma Females,Graduate & above Persons,Graduate & above Males,Graduate & above Females,Unclassified Persons,Unclassified Males,Unclassified Females,
06,800368,Jagadhri (M Cl),Urban,80+,1222,555,667,554,173,381,668,382,286,90,45,45,225,98,127,103,69,34,139,106,33,16,11,5,1,1,0,9,5,4,57,37,20,3,2,1,
06,800368,Jagadhri (M Cl),Urban,Age not stated,61,34,27,15,5,10,46,29,17,1,0,1,10,8,2,5,4,1,7,5,2,3,2,1,1,0,1,0,0,0,10,6,4,1,0,1,
06,800369,Yamunanagar (M Cl+OG),Urban,All ages,217071,115663,101408,52145,24266,27879,164926,91397,73529,18483,10506,7977,28531,15393,13138,25576,14696,10880,35726,21112,14614,19784,11036,8748,545,339,206,2695,2074,621,29803,14349,15454,226,125,101,
06,800369,Yamunanagar (M Cl+OG),Urban,0-6,23965,13200,10765,23965,13200,10765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
06,800369,Yamunanagar (M Cl+OG),Urban,7,3686,2023,1663,744,407,337,2942,1616,1326,2869,1569,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,3,
06,800369,Yamunanagar (M Cl+OG),Urban,8,3664,2007,1657,411,203,208,3253,1804,1449,3216,1780,1436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,
06,800369,Yamunanagar (M Cl+OG),Urban,9,3459,1967,1492,292,155,137,3167,1812,1355,2912,1665,1247,231,132,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,
06,800369,Yamunanagar (M Cl+OG),Urban,10,4195,2406,1789,366,192,174,3829,2214,1615,2790,1635,1155,1005,557,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,
06,800369,Yamunanagar (M Cl+OG),Urban,11,3713,2086,1627,235,135,100,3478,1951,1527,1370,793,577,2085,1144,941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,
06,800369,Yamunanagar (M Cl+OG),Urban,12,4018,2283,1735,241,127,114,3777,2156,1621,752,425,327,2733,1583,1150,274,139,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,
06,800369,Yamunanagar (M Cl+OG),Urban,13,3613,2013,1600,176,101,75,3437,1912,1525,390,220,170,2197,1227,970,831,453,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,
06,800369,Yamunanagar (M Cl+OG),Urban,14,3938,2233,1705,231,118,113,3707,2115,1592,232,135,97,1319,774,545,2121,1181,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,
06,800369,Yamunanagar (M Cl+OG),Urban,15,4042,2255,1787,264,143,121,3778,2112,1666,183,118,65,703,409,294,1981,1106,875,883,464,419,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,
06,800369,Yamunanagar (M Cl+OG),Urban,16,4085,2301,1784,248,141,107,3837,2160,1677,131,83,48,518,295,223,1212,744,468,1944,1021,923,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,
06,800369,Yamunanagar (M Cl+OG),Urban,17,4089,2287,1802,260,139,121,3829,2148,1681,98,74,24,410,248,162,620,373,247,2657,1425,1232,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,
06,800369,Yamunanagar (M Cl+OG),Urban,18,4748,2768,1980,377,206,171,4371,2562,1809,135,89,46,530,333,197,605,373,232,1269,753,516,1547,795,752,44,30,14,176,143,33,0,0,0,4,2,2,
06,800369,Yamunanagar (M Cl+OG),Urban,19,4096,2303,1793,260,136,124,3836,2167,1669,112,81,31,340,217,123,449,278,171,751,457,294,1891,912,979,44,35,9,197,156,41,0,0,0,6,3,3,
06,800369,Yamunanagar (M Cl+OG),Urban,20-24,22392,11943,10449,1923,886,1037,20469,11057,9412,432,281,151,2228,1330,898,2496,1484,1012,3206,1871,1335,5315,2814,2501,131,93,38,670,572,98,5560,2365,3195,26,13,13,
06,800369,Yamunanagar (M Cl+OG),Urban,25-29,20522,10595,9927,2139,881,1258,18383,9714,8669,365,216,149,2038,1147,891,2466,1467,999,3507,1985,1522,2985,1715,1270,48,40,8,311,260,51,6194,2637,3557,20,13,7,
06,800369,Yamunanagar (M Cl+OG),Urban,30-34,17107,8844,8263,2396,880,1516,14711,7964,6747,360,189,171,1775,968,807,2195,1277,918,3302,2009,1293,2105,1214,891,34,30,4,187,156,31,4325,1924,2401,22,14,8,
06,800369,Yamunanagar (M Cl+OG),Urban,35-39,15978,8246,7732,2754,1061,1693,13224,7185,6039,365,212,153,1874,1000,874,2047,1206,841,3316,1917,1399,1778,986,792,31,22,9,162,142,20,3293,1518,1775,20,15,5,
06,800369,Yamunanagar (M Cl+OG),Urban,40-44,13947,7189,6758,2684,1065,1619,11263,6124,5139,321,182,139,1567,808,759,1827,1030,797,3191,1799,1392,1214,697,517,41,16,25,135,116,19,2632,1329,1303,17,4,13,
06,800369,Yamunanagar (M Cl+OG),Urban,45-49,12776,6605,6171,2435,894,1541,10341,5711,4630,268,159,109,1563,814,749,1781,1003,778,3115,1781,1334,889,517,372,27,12,15,130,98,32,2260,1163,1097,20,13,7,
06,800369,Yamunanagar (M Cl+OG),Urban,50-54,10384,5563,4821,1977,724,1253,8407,4839,3568,198,111,87,1190,588,602,1366,793,573,2676,1655,1021,743,474,269,30,15,15,175,123,52,1793,973,820,11,2,9,
06,800369,Yamunanagar (M Cl+OG),Urban,55-59,8123,4270,3853,1640,514,1126,6483,3756,2727,176,87,89,992,451,541,980,568,412,1985,1217,768,494,317,177,27,12,15,146,100,46,1514,942,572,4,2,2,
06,800369,Yamunanagar (M Cl+OG),Urban,60-64,7648,3874,3774,1931,666,1265,5717,3208,2509,210,100,110,1094,474,620,932,484,448,1656,1054,602,421,293,128,24,14,10,166,79,87,1041,643,398,9,4,5,
06,800369,Yamunanagar (M Cl+OG),Urban,65-69,4781,2346,2435,1321,406,915,3460,1940,1520,149,71,78,746,291,455,554,278,276,991,667,324,202,147,55,25,9,16,127,58,69,538,367,171,4,1,3,
06,800369,Yamunanagar (M Cl+OG),Urban,70-74,3710,1882,1828,1187,375,812,2523,1507,1016,198,93,105,588,231,357,383,187,196,657,519,138,114,89,25,18,5,13,69,43,26,395,299,96,5,4,1,
06,800369,Yamunanagar (M Cl+OG),Urban,75-79,2016,1039,977,683,205,478,1333,834,499,114,59,55,370,168,202,241,132,109,352,295,57,38,34,4,12,3,9,24,15,9,128,105,23,3,2,1,
06,800369,Yamunanagar (M Cl+OG),Urban,80+,2297,1089,1208,982,291,691,1315,798,517,132,75,57,429,202,227,212,137,75,264,221,43,46,31,15,9,3,6,19,13,6,117,79,38,12,4,8,
06,800369,Yamunanagar (M Cl+OG),Urban,Age not stated,79,46,33,23,15,8,56,31,25,5,4,1,6,2,4,3,3,0,4,2,2,2,1,1,0,0,0,1,0,1,13,5,8,1,0,1,
06,800372,Thanesar (M Cl),Urban,All ages,155152,83994,71158,36826,16977,19849,118326,67017,51309,11126,6529,4597,17741,9619,8122,14089,8026,6063,20844,12184,8660,16650,9577,7073,396,176,220,2329,1584,745,32979,18192,14787,131,69,62,
06,800372,Thanesar (M Cl),Urban,0-6,16085,8729,7356,16085,8729,7356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
06,800372,Thanesar (M Cl),Urban,7,2432,1356,1076,438,233,205,1994,1123,871,1965,1101,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,4,
06,800372,Thanesar (M Cl),Urban,8,2411,1384,1027,276,145,131,2135,1239,896,2120,1231,889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,
06,800372,Thanesar (M Cl),Urban,9,2187,1288,899,161,90,71,2026,1198,828,1888,1123,765,127,69,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,
06,800372,Thanesar (M Cl),Urban,10,2904,1757,1147,259,141,118,2645,1616,1029,1852,1148,704,780,460,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,
06,800372,Thanesar (M Cl),Urban,11,2612,1586,1026,131,68,63,2481,1518,963,711,451,260,1758,1060,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,
06,800372,Thanesar (M Cl),Urban,12,2832,1676,1156,178,91,87,2654,1585,1069,348,203,145,2075,1254,821,221,124,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,
06,800372,Thanesar (M Cl),Urban,13,2701,1599,1102,141,76,65,2560,1523,1037,168,93,75,1555,952,603,824,471,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,
06,800372,Thanesar (M Cl),Urban,14,2847,1727,1120,148,78,70,2699,1649,1050,127,85,42,724,449,275,1840,1110,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,
06,800372,Thanesar (M Cl),Urban,15,3051,1862,1189,223,123,100,2828,1739,1089,78,48,30,394,264,130,1473,917,556,868,499,369,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,
06,800372,Thanesar (M Cl),Urban,16,2983,1769,1214,210,126,84,2773,1643,1130,60,27,33,264,153,111,622,374,248,1809,1075,734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
06,800372,Thanesar (M Cl),Urban,17,3124,1903,1221,185,122,63,2939,1781,1158,58,41,17,202,125,77,295,193,102,2364,1408,956,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,
06,800372,Thanesar (M Cl),Urban,18,4170,2408,1762,311,181,130,3859,2227,1632,67,35,32,260,164,96,261,158,103,747,468,279,2275,1228,1047,21,14,7,186,131,55,0,0,0,3,3,0,
06,800372,Thanesar (M Cl),Urban,19,3837,2309,1528,192,104,88,3645,2205,1440,44,29,15,181,108,73,191,111,80,363,220,143,2630,1562,1068,18,11,7,167,128,39,0,0,0,4,4,0,
06,800372,Thanesar (M Cl),Urban,20-24,19496,10255,9241,1399,651,748,18097,9604,8493,210,128,82,1218,711,507,1178,691,487,1433,793,640,4964,2762,2202,51,36,15,454,330,124,8321,3990,4331,13,7,6,
06,800372,Thanesar (M Cl),Urban,25-29,14206,7352,6854,1588,682,906,12618,6670,5948,177,110,67,1098,614,484,1125,641,484,1554,833,721,1773,984,789,19,11,8,193,138,55,6390,3190,3200,11,6,5,
06,800372,Thanesar (M Cl),Urban,30-34,11454,5862,5592,1659,675,984,9795,5187,4608,144,81,63,1049,557,492,1028,581,447,1690,872,818,1363,787,576,35,19,16,127,100,27,4145,2067,2078,7,5,2,
06,800372,Thanesar (M Cl),Urban,35-39,10797,5458,5339,1892,731,1161,8905,4727,4178,150,83,67,1124,558,566,1025,527,498,1821,929,892,1246,696,550,28,8,20,134,111,23,3157,1710,1447,2,1,1,
06,800372,Thanesar (M Cl),Urban,40-44,9896,5026,4870,1968,766,1202,7928,4260,3668,159,83,76,1005,449,556,957,471,486,1932,1055,877,801,485,316,50,15,35,128,97,31,2724,1528,1196,11,7,4,
06,800372,Thanesar (M Cl),Urban,45-49,8997,4767,4230,1966,693,1273,7031,4074,2957,131,72,59,983,407,576,937,508,429,1724,1031,693,548,347,201,36,12,24,150,97,53,2340,1513,827,10,2,8,
06,800372,Thanesar (M Cl),Urban,50-54,7331,3818,3513,1690,560,1130,5641,3258,2383,140,76,64,727,297,430,646,342,304,1439,877,562,377,248,129,41,15,26,195,100,95,1942,1252,690,10,2,8,
06,800372,Thanesar (M Cl),Urban,55-59,5951,3272,2679,1273,410,863,4678,2862,1816,81,48,33,606,247,359,482,249,233,1186,740,446,291,202,89,36,7,29,158,88,70,1714,1213,501,3,3,0,
06,800372,Thanesar (M Cl),Urban,60-64,5287,2842,2445,1520,513,1007,3767,2329,1438,123,55,68,637,260,377,442,250,192,830,552,278,179,127,52,16,8,8,220,117,103,1207,911,296,6,0,6,
06,800372,Thanesar (M Cl),Urban,65-69,3006,1595,1411,932,311,621,2074,1284,790,91,39,52,371,155,216,263,128,135,510,370,140,103,71,32,20,11,9,121,75,46,528,404,124,3,2,1,
06,800372,Thanesar (M Cl),Urban,70-74,2117,1165,952,848,303,545,1269,862,407,90,48,42,249,113,136,135,92,43,318,247,71,50,40,10,12,3,9,60,44,16,296,246,50,6,4,2,
06,800372,Thanesar (M Cl),Urban,75-79,990,510,480,407,131,276,583,379,204,54,30,24,158,69,89,67,41,26,129,110,19,16,13,3,8,3,5,21,16,5,116,93,23,1,0,1,
06,800372,Thanesar (M Cl),Urban,80+,1327,647,680,717,231,486,610,416,194,87,59,28,176,104,72,68,42,26,112,97,15,24,19,5,4,3,1,13,11,2,82,67,15,9,2,7,
06,800372,Thanesar (M Cl),Urban,Age not stated,121,72,49,29,13,16,92,59,33,3,2,1,20,20,0,9,5,4,15,8,7,10,6,4,1,0,1,2,1,1,17,8,9,1,0,1,
06,800375,Kaithal (M Cl),Urban,All ages,144915,76794,68121,43971,18975,24996,100944,57819,43125,12021,6919,5102,19245,10544,8701,14980,8539,6441,20429,12194,8235,12767,7496,5271,216,92,124,1297,879,418,18095,10125,7970,116,71,45,
06,800375,Kaithal (M Cl),Urban,0-6,17531,9613,7918,17531,9613,7918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
06,800375,Kaithal (M Cl),Urban,7,2684,1489,1195,514,254,260,2170,1235,935,2125,1202,923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,3,
06,800375,Kaithal (M Cl),Urban,8,2514,1384,1130,247,117,130,2267,1267,1000,2245,1254,991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,
06,800375,Kaithal (M Cl),Urban,9,2547,1424,1123,215,117,98,2332,1307,1025,2046,1160,886,268,135,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,
06,800375,Kaithal (M Cl),Urban,10,3028,1748,1280,269,144,125,2759,1604,1155,1759,1022,737,981,566,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,
06,800375,Kaithal (M Cl),Urban,11,2648,1551,1097,178,99,79,2470,1452,1018,789,477,312,1661,964,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,
06,800375,Kaithal (M Cl),Urban,12,2831,1611,1220,172,98,74,2659,1513,1146,502,264,238,1841,1078,763,309,166,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,
06,800375,Kaithal (M Cl),Urban,13,2691,1514,1177,156,75,81,2535,1439,1096,249,137,112,1436,827,609,836,464,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,
06,800375,Kaithal (M Cl),Urban,14,2744,1517,1227,145,71,74,2599,1446,1153,129,76,53,787,453,334,1670,912,758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,
06,800375,Kaithal (M Cl),Urban,15,3032,1744,1288,199,103,96,2833,1641,1192,100,76,24,548,335,213,1200,701,499,967,518,449,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,
06,800375,Kaithal (M Cl),Urban,16,3049,1723,1326,189,97,92,2860,1626,1234,74,56,18,350,216,134,742,462,280,1670,880,790,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,
06,800375,Kaithal (M Cl),Urban,17,2854,1602,1252,181,94,87,2673,1508,1165,45,26,19,246,138,108,400,245,155,1954,1085,869,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,
06,800375,Kaithal (M Cl),Urban,18,3337,1895,1442,296,139,157,3041,1756,1285,81,48,33,336,208,128,349,221,128,777,484,293,1342,683,659,6,5,1,116,88,28,0,0,0,3,2,1,
06,800375,Kaithal (M Cl),Urban,19,2794,1574,1220,227,106,121,2567,1468,1099,59,40,19,276,156,120,256,150,106,449,295,154,1355,696,659,17,16,1,117,90,27,0,0,0,0,0,0,
06,800375,Kaithal (M Cl),Urban,20-24,15324,8080,7244,1538,582,956,13786,7498,6288,246,150,96,1711,942,769,1591,861,730,1992,1124,868,3640,2073,1567,42,26,16,316,227,89,4012,1958,2054,13,10,3,
06,800375,Kaithal (M Cl),Urban,25-29,13092,6774,6318,1742,603,1139,11350,6171,5179,236,143,93,1505,788,717,1417,782,635,1919,1044,875,1891,1125,766,13,5,8,115,72,43,3992,2066,1926,9,6,3,
06,800375,Kaithal (M Cl),Urban,30-34,10734,5422,5312,2027,698,1329,8707,4724,3983,227,130,97,1278,633,645,1195,630,565,1733,995,738,1377,811,566,16,4,12,83,58,25,2619,1371,1248,6,5,1,
06,800375,Kaithal (M Cl),Urban,35-39,10365,5130,5235,2565,810,1755,7800,4320,3480,192,108,84,1337,681,656,1177,662,515,1852,1055,797,1081,633,448,20,3,17,66,52,14,1913,1038,875,4,3,1,
06,800375,Kaithal (M Cl),Urban,40-44,9297,4834,4463,2744,898,1846,6553,3936,2617,173,108,65,1147,614,533,1051,613,438,1738,1065,673,750,513,237,26,6,20,66,51,15,1452,881,571,4,2,2,
06,800375,Kaithal (M Cl),Urban,45-49,8126,4212,3914,2566,856,1710,5560,3356,2204,159,109,50,924,503,421,859,507,352,1655,1048,607,469,309,160,26,10,16,63,44,19,1275,769,506,5,2,3,
06,800375,Kaithal (M Cl),Urban,50-54,6383,3387,2996,2094,729,1365,4289,2658,1631,96,62,34,657,338,319,611,349,262,1305,849,456,343,239,104,14,2,12,82,41,41,1071,713,358,6,3,3,
06,800375,Kaithal (M Cl),Urban,55-59,4784,2420,2364,1710,479,1231,3074,1941,1133,82,44,38,477,221,256,447,252,195,917,619,298,207,163,44,7,3,4,69,35,34,784,565,219,7,4,3,
06,800375,Kaithal (M Cl),Urban,60-64,4858,2408,2450,2263,723,1540,2595,1685,910,91,52,39,551,279,272,379,241,138,696,491,205,157,125,32,10,4,6,101,52,49,508,393,115,3,1,2,
06,800375,Kaithal (M Cl),Urban,65-69,2950,1479,1471,1466,499,967,1484,980,504,76,34,42,367,182,185,219,140,79,392,297,95,70,62,8,5,3,2,60,37,23,228,186,42,9,3,6,
06,800375,Kaithal (M Cl),Urban,70-74,2053,992,1061,1174,414,760,879,578,301,76,39,37,236,119,117,126,79,47,217,186,31,34,27,7,7,0,7,28,19,9,112,91,21,2,1,1,
06,800375,Kaithal (M Cl),Urban,75-79,1018,500,518,568,200,368,450,300,150,51,28,23,147,72,75,60,41,19,94,83,11,17,14,3,2,1,1,10,9,1,48,43,5,0,0,0,
06,800375,Kaithal (M Cl),Urban,80+,1331,602,729,846,278,568,485,324,161,66,46,20,149,83,66,68,54,14,89,70,19,24,16,8,5,4,1,5,4,1,52,38,14,3,0,3,
06,800375,Kaithal (M Cl),Urban,Age not stated,316,165,151,149,79,70,167,86,81,47,28,19,29,13,16,18,7,11,13,6,7,10,7,3,0,0,0,0,0,0,29,13,16,2,1,1,
06,800381,Karnal (M Cl+OG),Urban,All ages,302140,159653,142487,76573,34968,41605,225567,124685,100882,24373,13906,10467,36870,19799,17071,30946,17412,13534,43082,24960,18122,27373,15486,11887,740,370,370,3053,1893,1160,52911,27708,25203,368,185,183,
06,800381,Karnal (M Cl+OG),Urban,0-6,34430,19050,15380,34430,19050,15380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
06,800381,Karnal (M Cl+OG),Urban,7,5334,2948,2386,1250,645,605,4084,2303,1781,3955,2223,1732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,18,13,
06,800381,Karnal (M Cl+OG),Urban,8,4727,2648,2079,595,314,281,4132,2334,1798,4073,2302,1771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,4,
06,800381,Karnal (M Cl+OG),Urban,9,4856,2757,2099,520,272,248,4336,2485,1851,3926,2268,1658,353,177,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,4,
06,800381,Karnal (M Cl+OG),Urban,10,5991,3394,2597,726,388,338,5265,3006,2259,3801,2185,1616,1390,771,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,5,
06,800381,Karnal (M Cl+OG),Urban,11,5413,3079,2334,496,270,226,4917,2809,2108,2017,1193,824,2848,1588,1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,
06,800381,Karnal (M Cl+OG),Urban,12,5345,3091,2254,342,173,169,5003,2918,2085,1030,610,420,3454,2003,1451,482,281,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,4,
06,800381,Karnal (M Cl+OG),Urban,13,5140,2849,2291,326,169,157,4814,2680,2134,525,292,233,2989,1706,1283,1255,653,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,
06,800381,Karnal (M Cl+OG),Urban,14,5265,2965,2300,311,155,156,4954,2810,2144,240,149,91,1745,1037,708,2923,1593,1330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,
06,800381,Karnal (M Cl+OG),Urban,15,5549,3128,2421,383,205,178,5166,2923,2243,195,101,94,990,580,410,2572,1485,1087,1341,717,624,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,
06,800381,Karnal (M Cl+OG),Urban,16,5689,3228,2461,400,220,180,5289,3008,2281,148,96,52,644,374,270,1596,941,655,2841,1562,1279,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3,
06,800381,Karnal (M Cl+OG),Urban,17,5327,2993,2334,342,174,168,4985,2819,2166,120,80,40,453,269,184,786,457,329,3577,1980,1597,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,
06,800381,Karnal (M Cl+OG),Urban,18,6303,3583,2720,531,279,252,5772,3304,2468,136,97,39,590,372,218,643,393,250,1606,977,629,2488,1244,1244,29,21,8,199,152,47,0,0,0,6,2,4,
06,800381,Karnal (M Cl+OG),Urban,19,5414,3005,2409,438,234,204,4976,2771,2205,117,63,54,479,267,212,475,295,180,823,515,308,2813,1470,1343,30,15,15,161,107,54,0,0,0,4,4,0,
06,800381,Karnal (M Cl+OG),Urban,20-24,30701,16015,14686,2816,1226,1590,27885,14789,13096,548,334,214,2932,1676,1256,3086,1717,1369,3431,1905,1526,7307,4038,3269,133,78,55,538,391,147,9297,4319,4978,29,17,12,
06,800381,Karnal (M Cl+OG),Urban,25-29,29106,14919,14187,3348,1335,2013,25758,13584,12174,503,281,222,2802,1536,1266,2984,1637,1347,3830,2120,1710,3916,2334,1582,74,54,20,314,237,77,10565,4999,5566,27,14,13,
06,800381,Karnal (M Cl+OG),Urban,30-34,23910,12151,11759,3449,1243,2206,20461,10908,9553,477,256,221,2375,1249,1126,2571,1510,1061,3770,2142,1628,2853,1647,1206,43,22,21,180,133,47,7520,3604,3916,34,13,21,
06,800381,Karnal (M Cl+OG),Urban,35-39,22179,11262,10917,4035,1453,2582,18144,9809,8335,392,212,180,2433,1274,1159,2341,1340,1001,3828,2101,1727,2669,1523,1146,49,28,21,165,118,47,5712,2947,2765,15,8,7,
06,800381,Karnal (M Cl+OG),Urban,40-44,19105,9601,9504,3865,1337,2528,15240,8264,6976,338,208,130,2132,1059,1073,2108,1204,904,3742,2093,1649,1609,937,672,55,16,39,149,97,52,4584,2400,2184,14,9,5,
06,800381,Karnal (M Cl+OG),Urban,45-49,17663,9046,8617,3777,1312,2465,13886,7734,6152,322,186,136,2003,1018,985,2113,1217,896,3696,2141,1555,1097,650,447,67,25,42,167,115,52,3991,2184,1807,22,7,15,
06,800381,Karnal (M Cl+OG),Urban,50-54,14549,7557,6992,3046,1036,2010,11503,6521,4982,238,152,86,1450,706,744,1507,818,689,3266,1961,1305,825,484,341,59,24,35,235,108,127,3572,2090,1482,14,9,5,
06,800381,Karnal (M Cl+OG),Urban,55-59,11766,6079,5687,2411,680,1731,9355,5399,3956,184,96,88,1230,531,699,1003,525,478,2627,1606,1021,699,447,252,58,27,31,218,106,112,3016,1908,1108,18,11,7,
